id,date,buying_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_bins,season,price_sqft,newer,basement,renovated,median_price_zipcode,maximal_expend,suggested_selling_price,expected_profit
7202330790,2014-06-18,535000.0,3,2.0,2120,4080,2.0,0,0,3,7,2120,0,2003,0,98053,47.682,-122.037,2280,4080,from_median_upward,spring,252,1,0,0,635000.0,42800.0,695500.0,117700.0
8682260470,2014-06-19,437000.0,2,1.75,1440,4225,1.0,0,0,3,8,1440,0,2005,0,98053,47.7143,-122.032,1680,6200,under_median,spring,303,1,0,0,635000.0,34960.0,568100.0,96140.0
3211290050,2014-06-23,425000.0,3,2.25,1580,39189,1.0,0,0,3,7,1180,400,1992,0,98053,47.6365,-121.972,1580,29649,under_median,summer,268,1,1,0,635000.0,34000.0,552500.0,93500.0
205000010,2014-06-24,620000.0,4,2.5,2450,55387,2.0,0,0,3,9,2450,0,1994,0,98053,47.6323,-121.985,2730,38827,from_median_upward,summer,253,1,0,0,635000.0,49600.0,775000.0,105400.0
7202270830,2014-06-25,608000.0,4,2.5,2690,4736,2.0,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791,from_median_upward,summer,226,1,0,0,635000.0,48640.0,760000.0,103360.0
1525069058,2014-06-26,568000.0,4,1.75,2110,265716,1.0,0,0,4,8,2110,0,1979,0,98053,47.657,-122.026,2110,110597,from_median_upward,summer,269,1,0,0,635000.0,34080.0,738400.0,136320.0
6979920090,2014-06-26,550000.0,4,2.5,2150,27540,2.0,0,0,3,8,2150,0,1997,0,98053,47.637,-121.969,2150,27540,from_median_upward,summer,255,1,0,0,635000.0,44000.0,715000.0,121000.0
9508850120,2014-06-27,602000.0,4,1.75,2420,37800,1.0,0,0,4,8,1880,540,1981,0,98053,47.6688,-122.024,2780,35532,from_median_upward,summer,248,1,1,0,635000.0,36120.0,752500.0,114380.0
8682291940,2014-06-30,419000.0,2,1.75,1510,4980,1.0,0,0,3,8,1510,0,2006,0,98053,47.7191,-122.023,1350,4157,under_median,summer,277,1,0,0,635000.0,33520.0,544700.0,92180.0
203101330,2014-07-01,485000.0,3,2.25,2440,47916,2.0,0,0,3,8,2090,350,1991,0,98053,47.6347,-121.958,2150,24000,from_median_upward,summer,198,1,1,0,635000.0,38800.0,630500.0,106700.0
8682281600,2014-07-08,592350.0,2,2.0,1570,4665,1.0,0,0,3,8,1570,0,2006,0,98053,47.709,-122.017,2165,6262,from_median_upward,summer,377,1,0,0,635000.0,47388.0,740437.5,100699.5
8682310460,2014-07-09,498800.0,2,1.75,1350,4614,1.0,0,0,3,8,1350,0,2008,0,98053,47.7091,-122.015,1680,4775,from_median_upward,summer,369,1,0,0,635000.0,39904.0,648440.0,109736.0
6134500070,2014-07-09,560000.0,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,2002,0,98053,47.6319,-122.007,2480,6656,from_median_upward,summer,285,1,0,0,635000.0,44800.0,728000.0,123200.0
7202260300,2014-07-09,610000.0,3,2.5,2630,5827,2.0,0,0,3,8,2630,0,2001,0,98053,47.688,-122.038,2330,4715,from_median_upward,summer,231,1,0,0,635000.0,48800.0,762500.0,103700.0
6979900360,2014-07-09,635000.0,4,2.5,3080,35430,2.0,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972,from_median_upward,summer,206,1,0,0,635000.0,50800.0,793750.0,107950.0
8682261650,2014-07-10,554000.0,2,2.0,1670,4996,1.0,0,0,3,8,1670,0,2004,0,98053,47.7141,-122.031,1670,4996,from_median_upward,summer,331,1,0,0,635000.0,44320.0,720200.0,121880.0
7202270570,2014-07-14,559950.0,3,2.5,2120,4310,2.0,0,0,3,7,2120,0,2001,0,98053,47.687,-122.037,2280,4380,from_median_upward,summer,264,1,0,0,635000.0,44796.0,727935.0,123189.0
7203101970,2014-07-15,362764.0,3,2.0,1460,4350,2.0,0,0,3,7,1460,0,2008,0,98053,47.696,-122.026,1740,4622,under_median,summer,248,1,0,0,635000.0,29021.12,471593.2,79808.08000000002
203900920,2014-07-15,340000.0,3,2.0,1130,9879,2.0,0,0,3,6,1130,0,1996,0,98053,47.635,-121.964,1900,14907,under_median,summer,300,1,0,0,635000.0,27200.0,442000.0,74800.0
7202330170,2014-07-17,438000.0,3,2.5,1650,3031,2.0,0,0,3,7,1650,0,2003,0,98053,47.682,-122.034,1560,3070,under_median,summer,265,1,0,0,635000.0,35040.0,569400.0,96360.0
7202330610,2014-07-21,528000.0,3,2.5,2020,5613,2.0,0,0,3,7,2020,0,2003,0,98053,47.6835,-122.035,2020,4609,from_median_upward,summer,261,1,0,0,635000.0,42240.0,686400.0,116160.0
7202331220,2014-07-21,635000.0,6,2.5,3880,5700,2.0,0,0,3,7,3880,0,2003,0,98053,47.6816,-122.038,2620,5070,from_median_upward,summer,163,1,0,0,635000.0,50800.0,793750.0,107950.0
8682301910,2014-07-22,389000.0,2,2.0,1340,4122,1.0,0,0,3,8,1340,0,2007,0,98053,47.7182,-122.022,1350,4273,under_median,summer,290,1,0,0,635000.0,31120.0,505700.0,85580.0
225069016,2014-07-22,568000.0,3,1.75,1930,213008,1.0,0,2,3,7,1300,630,1980,0,98053,47.6751,-121.993,2860,208652,from_median_upward,summer,294,1,1,0,635000.0,45440.0,738400.0,124960.0
7203101580,2014-07-24,410000.0,3,2.5,1740,4948,2.0,0,0,3,7,1740,0,2008,0,98053,47.6966,-122.025,1290,3383,under_median,summer,235,1,0,0,635000.0,32800.0,533000.0,90200.0
203900610,2014-07-24,339000.0,3,1.75,1150,13278,1.0,0,0,5,7,1150,0,1966,0,98053,47.6384,-121.969,1560,12400,under_median,summer,294,1,0,0,635000.0,20340.0,440700.0,81360.0
8682281480,2014-07-25,592500.0,2,2.0,1870,4751,1.0,0,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580,from_median_upward,summer,316,1,0,0,635000.0,47400.0,740625.0,100725.0
8682292180,2014-07-25,410000.0,2,2.0,1350,3926,1.0,0,0,3,8,1350,0,2007,0,98053,47.7192,-122.024,1440,3926,under_median,summer,303,1,0,0,635000.0,32800.0,533000.0,90200.0
1332000110,2014-07-25,635000.0,4,2.5,2490,40608,2.0,0,0,3,9,2490,0,1997,0,98053,47.6507,-122.004,3170,45441,from_median_upward,summer,255,1,0,0,635000.0,50800.0,793750.0,107950.0
7202350010,2014-07-25,468000.0,3,2.25,1630,2490,2.0,0,0,3,7,1630,0,2004,0,98053,47.6807,-122.031,1630,2680,from_median_upward,summer,287,1,0,0,635000.0,37440.0,608400.0,102960.0
203900460,2014-07-28,407450.0,3,2.0,1810,10860,1.0,0,0,3,7,1810,0,1967,0,98053,47.6393,-121.967,1420,11982,under_median,summer,225,1,0,0,635000.0,32596.0,529685.0,89639.0
7203102050,2014-07-28,435000.0,3,2.5,1840,5680,2.0,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.026,1600,4697,under_median,summer,236,1,0,0,635000.0,34800.0,565500.0,95700.0
7202290140,2014-07-28,455800.0,3,2.5,1690,4584,2.0,0,0,3,7,1690,0,2002,0,98053,47.6866,-122.043,1600,3164,from_median_upward,summer,269,1,0,0,635000.0,36464.0,592540.0,100276.0
6134500220,2014-07-28,583800.0,3,2.5,2480,6600,2.0,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,6656,from_median_upward,summer,235,1,0,0,635000.0,46704.0,758940.0,128436.0
8682260850,2014-07-29,504975.0,2,2.5,1900,4871,2.0,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,1640,4780,from_median_upward,summer,265,1,0,0,635000.0,40398.0,656467.5,111094.5
204000175,2014-07-31,381000.0,3,2.0,1680,8946,1.0,0,0,3,6,940,740,1996,0,98053,47.6379,-121.966,1550,11625,under_median,summer,226,1,1,0,635000.0,30480.0,495300.0,83820.0
8682280490,2014-08-01,431500.0,2,2.0,1370,4866,1.0,0,0,3,8,1370,0,2005,0,98053,47.704,-122.012,1365,4784,under_median,summer,314,1,0,0,635000.0,34520.0,560950.0,94930.0
8682231210,2014-08-05,554000.0,2,2.0,1870,5580,1.0,0,0,3,8,1870,0,2004,0,98053,47.7101,-122.031,1670,4500,from_median_upward,summer,296,1,0,0,635000.0,44320.0,720200.0,121880.0
7202330920,2014-08-07,464000.0,3,2.5,1690,4898,2.0,0,0,3,7,1690,0,2003,0,98053,47.6834,-122.038,2220,4933,from_median_upward,summer,274,1,0,0,635000.0,37120.0,603200.0,102080.0
7202330330,2014-08-14,447000.0,3,2.5,1650,3076,2.0,0,0,3,7,1650,0,2003,0,98053,47.682,-122.035,1560,3064,under_median,summer,270,1,0,0,635000.0,35760.0,581100.0,98340.0
203900380,2014-08-21,326188.0,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.966,1600,12210,under_median,summer,250,1,0,0,635000.0,26095.04,424044.4,71761.36000000004
7203140180,2014-08-21,429000.0,4,2.5,1840,4593,2.0,0,0,3,7,1840,0,2010,0,98053,47.6866,-122.013,1740,3600,under_median,summer,233,1,0,0,635000.0,34320.0,557700.0,94380.0
7202330030,2014-08-22,500000.0,3,2.5,1650,5683,2.0,0,0,3,7,1650,0,2003,0,98053,47.683,-122.035,1650,4193,from_median_upward,summer,303,1,0,0,635000.0,40000.0,650000.0,110000.0
8682262230,2014-08-26,489000.0,2,1.75,1810,4220,2.0,0,0,3,8,1810,0,2004,0,98053,47.7177,-122.034,1350,4479,from_median_upward,summer,270,1,0,0,635000.0,39120.0,635700.0,107580.0
7511200020,2014-08-29,509900.0,3,1.75,1690,53578,1.0,0,0,3,8,1690,0,1984,0,98053,47.6546,-122.049,2290,52707,from_median_upward,summer,301,1,0,0,635000.0,40792.0,662870.0,112178.0
8682280270,2014-09-03,530000.0,2,2.5,1900,2983,2.0,0,0,3,8,1900,0,2006,0,98053,47.7029,-122.015,1510,3876,from_median_upward,summer,278,1,0,0,635000.0,42400.0,689000.0,116600.0
7202380340,2014-09-03,449000.0,3,2.5,1690,3827,2.0,0,0,3,7,1690,0,2005,0,98053,47.6768,-122.029,1690,3129,under_median,summer,265,1,0,0,635000.0,35920.0,583700.0,98780.0
2525069041,2014-09-04,505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,1981,0,98053,47.6277,-121.972,2450,165963,from_median_upward,summer,275,1,1,0,635000.0,40400.0,656500.0,111100.0
8682262380,2014-09-05,381000.0,2,2.0,1340,4447,1.0,0,0,3,8,1340,0,2004,0,98053,47.7175,-122.033,1350,4458,under_median,summer,284,1,0,0,635000.0,30480.0,495300.0,83820.0
7202350060,2014-09-08,475000.0,3,2.5,1690,2890,2.0,0,0,3,7,1690,0,2004,0,98053,47.6802,-122.031,1690,2730,from_median_upward,summer,281,1,0,0,635000.0,38000.0,617500.0,104500.0
7202340960,2014-09-08,581000.0,3,2.5,2600,4438,2.0,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.034,2600,4904,from_median_upward,summer,223,1,0,0,635000.0,46480.0,755300.0,127820.0
7511200190,2014-09-10,580000.0,4,2.25,2570,36465,2.0,0,0,4,8,2570,0,1980,0,98053,47.6555,-122.042,2390,41454,from_median_upward,summer,225,1,0,0,635000.0,34800.0,754000.0,139200.0
8682261010,2014-09-10,473000.0,2,1.75,1510,4555,1.0,0,0,3,8,1510,0,2005,0,98053,47.7136,-122.031,1640,4500,from_median_upward,summer,313,1,0,0,635000.0,37840.0,614900.0,104060.0
8682260870,2014-09-12,344000.0,2,2.0,1300,4659,1.0,0,0,3,8,1300,0,2005,0,98053,47.7132,-122.033,1640,4780,under_median,summer,264,1,0,0,635000.0,27520.0,447200.0,75680.0
8682310430,2014-09-14,560000.0,2,2.0,1680,4647,1.0,0,0,3,8,1680,0,2008,0,98053,47.7088,-122.015,1680,4950,from_median_upward,summer,333,1,0,0,635000.0,44800.0,728000.0,123200.0
8682292020,2014-09-15,450000.0,2,2.0,1510,4908,1.0,0,0,3,8,1510,0,2006,0,98053,47.7196,-122.024,1440,3921,under_median,summer,298,1,0,0,635000.0,36000.0,585000.0,99000.0
205000410,2014-09-15,630000.0,3,2.5,2320,32772,2.0,0,0,3,9,2320,0,1992,0,98053,47.6304,-121.988,2610,33305,from_median_upward,summer,271,1,0,0,635000.0,50400.0,787500.0,107100.0
8682320320,2014-09-16,485000.0,2,2.0,1510,3961,1.0,0,0,3,8,1510,0,2010,0,98053,47.709,-122.018,1510,3962,from_median_upward,summer,321,1,0,0,635000.0,38800.0,630500.0,106700.0
8682230550,2014-09-16,428000.0,2,2.0,1350,4225,1.0,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225,under_median,summer,317,1,0,0,635000.0,34240.0,556400.0,94160.0
7302000500,2014-09-17,345000.0,3,1.75,1240,38095,1.0,0,0,3,7,1240,0,1978,0,98053,47.6522,-121.97,2060,38552,under_median,summer,278,1,0,0,635000.0,27600.0,448500.0,75900.0
7511200350,2014-09-19,580000.0,3,1.75,2040,81021,1.0,0,0,3,8,2040,0,1980,0,98053,47.6536,-122.045,2260,39280,from_median_upward,summer,284,1,0,0,635000.0,46400.0,754000.0,127600.0
7202330280,2014-09-22,401000.0,3,2.25,1350,2839,2.0,0,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093,under_median,summer,297,1,0,0,635000.0,32080.0,521300.0,88220.0
203100910,2014-09-23,475000.0,5,2.5,2300,28480,2.0,0,0,3,6,2300,0,1994,0,98053,47.6403,-121.964,1880,26720,from_median_upward,autumn,206,1,0,0,635000.0,38000.0,617500.0,104500.0
8682282180,2014-09-23,509000.0,2,2.0,1560,4675,1.0,0,0,3,8,1560,0,2006,0,98053,47.7086,-122.019,1870,6361,from_median_upward,autumn,326,1,0,0,635000.0,40720.0,661700.0,111980.0
7202331050,2014-09-24,550000.0,3,2.5,2360,4080,2.0,0,0,3,7,2360,0,2003,0,98053,47.6825,-122.038,2290,4080,from_median_upward,autumn,233,1,0,0,635000.0,44000.0,715000.0,121000.0
203100460,2014-09-24,400000.0,1,1.0,530,13679,1.0,0,0,4,6,530,0,1949,0,98053,47.6422,-121.954,1930,20624,under_median,autumn,754,0,0,0,635000.0,24000.0,520000.0,96000.0
8682291970,2014-09-24,398000.0,2,2.0,1300,3865,1.0,0,0,3,8,1300,0,2006,0,98053,47.7193,-122.024,1350,4199,under_median,autumn,306,1,0,0,635000.0,31840.0,517400.0,87560.0
8807810090,2014-09-25,335000.0,3,1.0,1350,14212,1.0,0,0,4,6,1350,0,1981,0,98053,47.6606,-122.06,1520,14404,under_median,autumn,248,1,0,0,635000.0,20100.0,435500.0,80400.0
3811000250,2014-09-29,610000.0,3,2.25,2320,38186,2.0,0,0,3,8,2320,0,1980,0,98053,47.6645,-122.068,2875,37523,from_median_upward,autumn,262,1,0,0,635000.0,48800.0,762500.0,103700.0
8682262330,2014-09-30,455000.0,2,1.75,1350,4286,1.0,0,0,3,8,1350,0,2004,0,98053,47.7171,-122.033,1440,4839,from_median_upward,autumn,337,1,0,0,635000.0,36400.0,591500.0,100100.0
7202350480,2014-09-30,575000.0,3,2.5,2120,4780,2.0,0,0,3,7,2120,0,2004,0,98053,47.681,-122.032,1690,2650,from_median_upward,autumn,271,1,0,0,635000.0,46000.0,747500.0,126500.0
7202330190,2014-10-01,421200.0,3,2.5,1440,3060,2.0,0,0,3,7,1440,0,2003,0,98053,47.6821,-122.035,1650,3060,under_median,autumn,292,1,0,0,635000.0,33696.0,547560.0,92664.0
7202270700,2014-10-03,597400.0,4,2.5,2420,4500,2.0,0,0,3,7,2420,0,2001,0,98053,47.6874,-122.037,2280,4500,from_median_upward,autumn,246,1,0,0,635000.0,47792.0,746750.0,101558.0
8682291630,2014-10-07,559000.0,2,2.0,1930,5520,1.0,0,0,3,8,1930,0,2006,0,98053,47.7191,-122.022,1640,4533,from_median_upward,autumn,289,1,0,0,635000.0,44720.0,726700.0,122980.0
8682250350,2014-10-09,507000.0,2,1.75,1670,6460,1.0,0,0,3,8,1670,0,2004,0,98053,47.7123,-122.027,2170,6254,from_median_upward,autumn,303,1,0,0,635000.0,40560.0,659100.0,111540.0
8682281220,2014-10-14,439888.0,2,2.0,1300,6515,1.0,0,0,3,8,1300,0,2005,0,98053,47.7078,-122.013,1640,6009,under_median,autumn,338,1,0,0,635000.0,35191.04,571854.4,96775.35999999999
7202290240,2014-10-17,442500.0,3,2.5,1690,3129,2.0,0,0,3,7,1690,0,2002,0,98053,47.6875,-122.043,1690,3129,under_median,autumn,261,1,0,0,635000.0,35400.0,575250.0,97350.0
7202310010,2014-10-20,597500.0,3,2.5,2620,4800,2.0,0,0,3,7,2620,0,2002,0,98053,47.6849,-122.037,2400,4756,from_median_upward,autumn,228,1,0,0,635000.0,47800.0,746875.0,101575.0
7203101290,2014-10-20,394000.0,3,2.5,1680,4075,2.0,0,0,3,7,1680,0,2008,0,98053,47.6964,-122.024,1710,4075,under_median,autumn,234,1,0,0,635000.0,31520.0,512200.0,86680.0
8682231190,2014-10-21,542000.0,2,2.0,1930,4500,1.0,0,0,3,8,1930,0,2003,0,98053,47.7104,-122.031,1670,5200,from_median_upward,autumn,280,1,0,0,635000.0,43360.0,704600.0,119240.0
7202290320,2014-10-24,440500.0,3,2.5,1600,3172,2.0,0,0,3,7,1600,0,2002,0,98053,47.6868,-122.042,1690,3698,under_median,autumn,275,1,0,0,635000.0,35240.0,572650.0,96910.0
425069139,2014-10-27,600000.0,4,2.25,2090,45738,2.0,0,0,3,8,2090,0,1987,0,98053,47.6876,-122.049,3420,45738,from_median_upward,autumn,287,1,0,0,635000.0,48000.0,750000.0,102000.0
7202340820,2014-10-28,599000.0,4,2.5,2480,5000,2.0,0,0,3,7,2480,0,2004,0,98053,47.6811,-122.035,2410,5000,from_median_upward,autumn,241,1,0,0,635000.0,47920.0,748750.0,101830.0
7202350310,2014-10-28,476000.0,3,2.25,1630,3070,2.0,0,0,3,7,1630,0,2004,0,98053,47.6785,-122.03,1690,3200,from_median_upward,autumn,292,1,0,0,635000.0,38080.0,618800.0,104720.0
8682211030,2014-10-28,391265.0,3,2.0,1440,3900,1.0,0,0,3,8,1440,0,2002,0,98053,47.7022,-122.021,1350,3900,under_median,autumn,271,1,0,0,635000.0,31301.2,508644.5,86078.29999999999
8682320900,2014-11-05,580000.0,3,2.0,1870,5300,1.0,0,0,3,8,1870,0,2009,0,98053,47.7106,-122.02,1870,5050,from_median_upward,autumn,310,1,0,0,635000.0,46400.0,754000.0,127600.0
8807810890,2014-11-05,385000.0,3,1.0,1250,21303,1.0,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250,17920,under_median,autumn,308,1,0,0,635000.0,30800.0,500500.0,84700.0
1330900570,2014-11-06,575000.0,4,2.5,2520,35636,2.0,0,0,3,8,2520,0,1980,0,98053,47.652,-122.031,2230,35673,from_median_upward,autumn,228,1,0,0,635000.0,46000.0,747500.0,126500.0
8682262260,2014-11-06,515000.0,2,1.75,1930,5570,1.0,0,0,3,8,1930,0,2005,0,98053,47.7173,-122.034,1810,5178,from_median_upward,autumn,266,1,0,0,635000.0,41200.0,669500.0,113300.0
7302000210,2014-11-07,442500.0,3,1.5,2710,47419,1.5,0,0,3,7,2170,540,1980,0,98053,47.6522,-121.966,2130,48144,under_median,autumn,163,1,1,0,635000.0,35400.0,575250.0,97350.0
7202340370,2014-11-10,467000.0,3,2.5,1690,6642,2.0,0,0,3,7,1690,0,2004,0,98053,47.6793,-122.033,2120,5080,from_median_upward,autumn,276,1,0,0,635000.0,37360.0,607100.0,102740.0
8682281170,2014-11-13,449000.0,2,1.75,1510,6852,1.0,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912,under_median,autumn,297,1,0,0,635000.0,35920.0,583700.0,98780.0
6979900370,2014-11-14,574000.0,4,2.5,3240,22795,2.0,0,0,3,8,3240,0,1998,0,98053,47.6329,-121.969,2570,29761,from_median_upward,autumn,177,1,0,0,635000.0,45920.0,746200.0,126280.0
7202261260,2014-11-17,571000.0,3,2.5,2510,5186,2.0,0,0,3,7,2510,0,2001,0,98053,47.6895,-122.041,2530,5186,from_median_upward,autumn,227,1,0,0,635000.0,45680.0,742300.0,125620.0
7202330160,2014-11-19,440000.0,3,2.5,1440,5434,2.0,0,0,3,7,1440,0,2003,0,98053,47.6818,-122.034,1560,3770,under_median,autumn,305,1,0,0,635000.0,35200.0,572000.0,96800.0
1825079018,2014-11-20,340000.0,3,1.75,3400,46382,1.0,0,0,3,7,2050,1350,1979,0,98053,47.6458,-121.955,2320,20624,under_median,autumn,100,1,1,0,635000.0,27200.0,442000.0,74800.0
7202340450,2014-11-23,452000.0,3,2.5,1690,4000,2.0,0,0,3,7,1690,0,2004,0,98053,47.6788,-122.034,1690,4000,from_median_upward,autumn,267,1,0,0,635000.0,36160.0,587600.0,99440.0
6979900080,2014-11-25,635000.0,3,2.5,3610,26359,1.0,0,0,3,8,1950,1660,1998,0,98053,47.6306,-121.968,2620,26427,from_median_upward,autumn,175,1,1,0,635000.0,50800.0,793750.0,107950.0
7203140360,2014-12-01,359782.0,3,2.5,1850,3400,2.0,0,0,3,7,1850,0,2010,0,98053,47.6871,-122.014,1850,3400,under_median,autumn,194,1,0,0,635000.0,28782.56,467716.60000000003,79152.04000000004
7202340930,2014-12-09,634800.0,4,3.0,3280,4904,2.0,0,0,3,7,3280,0,2005,0,98053,47.6802,-122.033,2600,5004,from_median_upward,autumn,193,1,0,0,635000.0,50784.0,793500.0,107916.0
8682261250,2014-12-11,545000.0,2,1.75,1660,5581,1.0,0,0,3,8,1660,0,2005,0,98053,47.713,-122.033,1670,4871,from_median_upward,autumn,328,1,0,0,635000.0,43600.0,708500.0,119900.0
8807300130,2014-12-17,330000.0,3,1.0,910,10240,1.0,0,0,4,6,910,0,1969,0,98053,47.6729,-122.064,1140,10720,under_median,autumn,362,1,0,0,635000.0,19800.0,429000.0,79200.0
7203102080,2014-12-17,305000.0,2,1.0,1290,3140,2.0,0,0,3,7,1290,0,2008,0,98053,47.6971,-122.026,1290,2628,under_median,autumn,236,1,0,0,635000.0,24400.0,396500.0,67100.0
203900690,2014-12-23,395000.0,4,2.0,1980,15354,1.0,0,0,3,7,1980,0,1977,0,98053,47.638,-121.968,1420,12300,under_median,winter,199,1,0,0,635000.0,31600.0,513500.0,86900.0
7202261060,2014-12-29,577000.0,3,2.5,2560,5238,2.0,0,0,3,8,2560,0,2001,0,98053,47.6887,-122.04,2560,5185,from_median_upward,winter,225,1,0,0,635000.0,46160.0,750100.0,126940.0
8807300570,2014-12-29,399950.0,3,1.0,1040,9600,1.0,0,0,3,7,1040,0,1978,0,98053,47.6738,-122.063,1370,10889,under_median,winter,384,1,0,0,635000.0,31996.0,519935.0,87989.0
7202290650,2014-12-30,620000.0,4,2.5,3040,9606,2.0,0,0,3,7,3040,0,2003,0,98053,47.6884,-122.044,1690,3849,from_median_upward,winter,203,1,0,0,635000.0,49600.0,775000.0,105400.0
7202290180,2015-01-02,476000.0,3,2.5,1440,3840,2.0,0,0,3,7,1440,0,2001,0,98053,47.6873,-122.043,1600,3131,from_median_upward,winter,330,1,0,0,635000.0,38080.0,618800.0,104720.0
7202380120,2015-01-05,482500.0,3,2.5,1690,3068,2.0,0,0,3,7,1690,0,2005,0,98053,47.6763,-122.028,1690,3260,from_median_upward,winter,285,1,0,0,635000.0,38600.0,627250.0,106150.0
8682310470,2015-01-07,445000.0,2,1.75,1440,4660,1.0,0,2,3,8,1440,0,2008,0,98053,47.7092,-122.015,1680,4989,under_median,winter,309,1,0,0,635000.0,35600.0,578500.0,97900.0
7203101590,2015-01-08,305000.0,2,1.0,1290,3383,2.0,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2828,under_median,winter,236,1,0,0,635000.0,24400.0,396500.0,67100.0
8682261190,2015-01-12,550285.0,2,1.75,1680,4500,1.0,0,0,3,8,1680,0,2004,0,98053,47.7132,-122.032,1670,4500,from_median_upward,winter,327,1,0,0,635000.0,44022.8,715370.5,121062.69999999995
8682261440,2015-01-13,579000.0,2,1.75,1560,4500,1.0,0,0,3,8,1560,0,2004,0,98053,47.7128,-122.032,1860,4500,from_median_upward,winter,371,1,0,0,635000.0,46320.0,752700.0,127380.0
7202290160,2015-01-14,435000.0,3,2.5,1560,3987,2.0,0,0,3,7,1560,0,2002,0,98053,47.687,-122.043,1600,3152,under_median,winter,278,1,0,0,635000.0,34800.0,565500.0,95700.0
7202330530,2015-01-16,479000.0,3,2.5,1690,3322,2.0,0,0,3,7,1690,0,2003,0,98053,47.6824,-122.036,1650,3446,from_median_upward,winter,283,1,0,0,635000.0,38320.0,622700.0,105380.0
7203140220,2015-01-16,389700.0,3,2.5,1720,3581,2.0,0,0,3,7,1720,0,2011,0,98053,47.6861,-122.013,1720,3600,under_median,winter,226,1,0,0,635000.0,31176.0,506610.0,85734.0
7202260780,2015-01-20,535000.0,3,2.5,2510,5544,2.0,0,0,3,7,2510,0,2001,0,98053,47.6903,-122.042,2660,5614,from_median_upward,winter,213,1,0,0,635000.0,42800.0,695500.0,117700.0
1427300120,2015-01-21,419000.0,3,2.25,1760,16418,1.0,0,0,3,7,1190,570,1990,0,98053,47.6525,-121.985,2260,20747,under_median,winter,238,1,1,0,635000.0,33520.0,544700.0,92180.0
8682291510,2015-01-26,389000.0,2,2.0,1200,7131,1.0,0,0,3,8,1200,0,2006,0,98053,47.7199,-122.022,1670,4601,under_median,winter,324,1,0,0,635000.0,31120.0,505700.0,85580.0
7203140420,2015-01-28,385000.0,3,2.5,1740,4145,2.0,0,0,3,7,1740,0,2010,0,98053,47.6875,-122.015,1740,4045,under_median,winter,221,1,0,0,635000.0,30800.0,500500.0,84700.0
2413910190,2015-02-02,500000.0,3,1.75,1690,48096,1.0,0,0,3,7,1690,0,1973,0,98053,47.6745,-122.061,2070,35160,from_median_upward,winter,295,1,0,0,635000.0,40000.0,650000.0,110000.0
8682280970,2015-02-04,548050.0,2,2.0,1930,5479,1.0,0,0,3,8,1930,0,2005,0,98053,47.7054,-122.011,1900,5479,from_median_upward,winter,283,1,0,0,635000.0,43844.0,712465.0,120571.0
7202330370,2015-02-10,448000.0,3,2.25,1530,3056,2.0,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064,under_median,winter,292,1,0,0,635000.0,35840.0,582400.0,98560.0
7203101260,2015-02-11,411753.0,3,2.5,1710,3795,2.0,0,0,3,7,1710,0,2009,0,98053,47.6968,-122.024,1600,3821,under_median,winter,240,1,0,0,635000.0,32940.24,535278.9,90585.66000000003
2413910050,2015-02-13,605000.0,4,1.75,3280,35160,1.0,0,0,3,7,2080,1200,1976,0,98053,47.6728,-122.061,2510,31331,from_median_upward,winter,184,1,1,0,635000.0,48400.0,756250.0,102850.0
7202340190,2015-02-19,531800.0,3,2.5,1930,5344,2.0,0,0,3,7,1930,0,2004,0,98053,47.6783,-122.032,2410,5080,from_median_upward,winter,275,1,0,0,635000.0,42544.0,691340.0,116996.0
7202290620,2015-02-19,461000.0,3,2.5,1690,3026,2.0,0,0,3,7,1690,0,2002,0,98053,47.6885,-122.043,1650,3161,from_median_upward,winter,272,1,0,0,635000.0,36880.0,599300.0,101420.0
8682320160,2015-02-20,439950.0,2,2.0,1440,4666,1.0,0,0,3,8,1440,0,2010,0,98053,47.709,-122.019,1510,4595,under_median,winter,305,1,0,0,635000.0,35196.0,571935.0,96789.0
7202280390,2015-02-20,625250.0,4,2.5,2755,4831,2.0,0,0,3,7,2755,0,2003,0,98053,47.685,-122.039,2510,4831,from_median_upward,winter,226,1,0,0,635000.0,50020.0,781562.5,106292.5
